581	3164
1522	1880
984	1314
1506	1040
684	695
854	27
2607	2841
1302	2090
2274	1526
2722	175
3064	737
488	1153
69	3206
543	899
2786	2350
641	128
917	3262
1414	1160
1127	2736
621	1724
2704	407
1437	545
1692	2005
184	1196
267	757
1822	1269
1998	309
2718	1833
1979	1024
2527	1667
2981	1589
96	791
1604	3024
2518	3280
839	2650
913	805
2233	2251
2139	1934
743	675
702	2034
1775	1125
3218	3111
1029	2552
3261	1
84	2407
1386	2277
949	2401
260	2209
2575	458
1306	390
265	1608
2516	2776
2844	447
980	2860
741	1975
2620	1286
85	56
1734	2754
1993	2434
2266	1170
3170	1133
2305	2874
1693	2504
103	2454
2678	1280
2737	2110
1836	2436
405	2963
381	34
2003	1684
1982	2791
792	1118
3218	2884
614	396
2197	2591
3238	2516
3227	986
2612	2425
2105	2072
2284	110
648	2077
1661	1554
2327	2784
2407	1123
2638	1346
2567	1737
2447	2603
1361	2902
2501	835
197	1661
289	2327
1246	3010
331	2835
2727	2249
143	939
1196	2420
2544	2277
769	1351
1384	1392
3238	1118
1749	1540
78	1883
2173	1333
1513	1666
399	902
2298	1003
2881	2031
567	2908
205	2908
1973	439
1996	3066
1908	2077
1867	144
533	2592
2764	1341
549	41
1713	849
523	793
432	2714
365	659
796	922
2648	2049
2189	1601
2926	1665
765	3114
2146	111
2679	370
2493	1597
410	1047
1565	2122
897	219
2251	168
2393	382
2660	2718
891	2228
3070	1095
1697	1978
313	2858
2333	2336
877	2638
2879	608
1562	913
1883	3148
1664	443
1657	308
1809	2737
1423	1369
500	1604
2465	1929
2631	810
647	1178
1597	2337
826	635
1906	3173
3004	2561
1480	632
1170	1451
243	1484
2703	935
2808	1016
2197	2687
1810	2732
1736	1144
1134	1259
273	2283
689	36
1208	1586
1994	236
1960	1848
823	2773
1796	369
2154	2122
973	2395
2023	1140
1733	2509
2438	1756
2006	1687
215	936
2250	2357
522	61
2725	2310
3241	1690
1570	2030
1951	1882
3153	3173
1353	2100
2343	1591
382	1363
1016	2341
2016	3077
3197	1421
374	1631
1574	1676
2011	3131
1457	1071
655	1269
1423	2284
2465	74
2604	2605
1635	2101
3139	2931
1106	703
3213	2661
193	3294
996	3072
2612	1541
1270	1170
2990	2753
1696	3123
806	3143
1820	875
386	367
1428	1531
1864	1871
2055	2388
1898	269
599	2541
112	2855
2293	3119
644	1085
2274	1957
1419	1317
1079	2291
2676	1336
1661	3181
1482	386
1986	1436
580	3269
1837	2322
1527	2368
1533	1757
1032	1743
2646	588
1053	1494
1971	739
178	1349
1522	1459
1953	3090
1452	3117
2725	3174
623	2354
2931	633
1289	267
3072	2984
3274	1063
1612	2762
2542	462
1457	929
203	1375
2022	1050
3261	692
699	2704
406	771
2633	74
2853	3211
1561	376
1634	1851
2059	1227
3066	825
1191	645
543	1558
825	663
1334	1591
216	1959
1498	2551
365	2642
2823	1421
488	3116
1350	993
2311	964
2592	2668
345	1409
1064	2207
2455	946
916	1038
671	2176
2035	751
576	167
2331	2858
2207	544
1011	975
2410	2522
2479	1748
2042	840
2423	848
567	1865
1356	2651
1719	1454
2477	2982
1349	2930
981	1230
2173	2391
1883	1732
183	2029
2361	552
2663	810
740	1912
1828	3013
1948	3084
2761	654
2196	2187
204	150
836	1808
2604	1659
2497	2719
2071	2470
2306	478
700	2477
2866	710
1982	787
118	3275
619	2595
2986	151
1892	3144
998	1783
2868	1275
1109	2701
1713	1201
2054	2897
1363	3144
2401	2173
2258	2185
2939	997
3073	3032
2464	1127
2061	940
432	2254
2031	2856
826	1810
449	2976
1265	586
283	2825
438	2734
2236	1196
1728	1258
1665	1355
485	419
782	436
2673	2737
1353	1484
1767	2295
2365	2864
2990	1542
3290	1197
2409	1212
1776	1353
512	639
2744	1894
2296	1174
965	1310
1631	2520
2992	1291
1172	2794
1032	636
479	632
1134	2902
1279	1375
1550	45
2701	2081
900	3276
2880	1744
2851	754
307	1789
2727	2
2364	2042
1362	2244
2347	2178
3052	668
2796	105
56	983
68	737
1643	2812
205	202
2841	118
220	671
3003	1960
2867	2875
2598	1404
2881	2612
784	2447
2509	3127
802	3060
3066	3086
2793	15
796	815
131	3075
2508	1336
921	931
2661	2626
722	1260
1676	3256
273	886
817	711
2642	2601
695	724
966	1241
152	2802
1977	2076
2001	2580
2131	925
8	3068
266	325
1761	3066
1996	1298
127	2242
1897	1513
3041	406
2188	1343
2331	2448
1780	1043
37	3228
1186	3
2013	1372
3051	372
828	2930
2493	1792
2185	3071
339	1874
978	2870
2440	3163
2837	547
1767	2739
1063	2562
387	1529
990	2843
1638	1737
97	382
2425	978
3215	2818
921	1097
3107	1940
3199	1104
1491	252
2860	141
215	3200
1513	11
3235	2941
75	1773
1721	3154
670	1743
2158	489
2976	3038
2080	1996
2423	1878
2963	7
1219	103
934	1802
2611	2651
1488	280
3297	821
394	1114
1620	3082
400	1093
2130	1784
2636	362
1947	634
1368	2756
3149	1141
953	344
3193	82
735	2739
2319	2793
1175	959
2718	1054
2063	1958
448	1956
1639	385
2452	2674
198	1722
2164	202
1947	2966
22	964
2790	2730
1407	1052
2987	1849
572	2906
678	178
1763	2333
880	1852
2245	978
1454	1014
1392	767
2265	2945
802	3116
3063	757
2944	2217
2679	3066
808	1673
135	2371
1811	216
2470	2806
2959	1998
2909	2253
870	1997
725	984
3259	3089
1377	585
458	766
2950	495
2028	614
2324	777
1752	1721
2711	1641
1762	1689
1379	1878
782	3167
2997	2410
1441	3001
1888	3184
1919	2672
2698	441
268	1932
156	1954
17	2275
2788	904
2824	639
2079	2191
2575	1933
196	490
2722	2730
1443	2296
250	3179
627	2414
1884	1029
127	2321
3201	50
2005	951
2935	1750
2679	3277
1937	3174
714	1859
2378	2175
2443	1595
1571	2733
3169	1328
3188	139
1719	1547
2315	1896
1386	2496
772	2975
1006	1138
1318	2941
2291	1732
2499	490
3149	2769
680	1571
1688	1841
2184	1384
735	3268
1958	2584
2216	836
1191	164
1359	2397
2287	2515
2583	87
2384	1207
0	964
3191	2570
1174	1974
1017	1567
304	239
1680	506
2793	279
910	892
892	279
2257	387
492	114
6	1124
2369	2967
1797	1573
3047	673
2010	2777
2254	2632
848	1354
707	117
385	2150
2650	788
2500	1541
2916	1897
2834	3273
2493	1507
3189	2228
2941	2977
3271	2242
1857	2793
177	1182
914	517
525	1851
2065	2087
847	498
1128	2567
1529	1454
1475	632
276	1712
2022	270
1403	2068
1450	2442
2863	1327
196	1973
1196	2057
3002	3214
2420	297
380	2268
2249	2334
1011	512
1697	23
3054	279
1283	1644
3291	1229
1067	1794
2209	2179
1812	24
2046	713
1931	826
2467	2914
2837	74
1204	330
649	2788
3275	1053
322	550
2057	3053
623	813
114	903
2066	2381
909	2461
1586	3003
3008	3002
1416	2631
3076	1502
149	3135
1998	2808
1252	2532
1124	3088
2682	1455
2493	1191
1485	563
313	1658
314	991
2071	1600
2614	2016
932	1987
2185	2806
285	1599
650	2737
1393	554
3213	2374
1665	2363
1962	2627
1192	1679
878	111
576	2568
2761	2329
882	2581
1138	1855
1468	1921
1054	2295
133	560
1480	1472
1642	87
1376	726
783	271
232	1750
2113	957
1667	978
14	931
2424	2466
2496	2902
1897	1086
800	21
2021	1537
382	321
1670	2822
1022	1333
104	3171
966	2684
2230	2027
1544	984
987	831
910	2096
2749	1481
113	920
2406	2137
616	2123
1354	2732
108	2780
1805	550
1959	203
2713	2806
36	5
498	2806
1606	66
347	1309
496	350
860	3069
2465	1720
1312	205
1798	2101
1329	1973
2933	1039
942	2452
1024	3170
323	2319
2702	559
774	9
2551	720
1229	2118
103	1214
3130	1798
996	2385
1011	326
2045	1995
860	790
2393	2248
613	2395
348	1660
858	2483
105	1356
394	207
2848	2395
1205	2276
3029	2803
2970	1043
254	1713
1325	171
3179	3225
253	1129
374	1337
3250	1176
1835	2286
1659	3167
2874	279
411	2216
343	901
2584	3238
826	1911
3042	355
3194	968
1941	590
1686	2808
2790	2256
3107	1984
2619	2690
949	895
1270	2676
1655	358
2511	1487
2182	1840
3059	2711
2971	545
609	3249
328	1250
1789	556
1251	1281
1761	2390
1826	452
388	441
822	2177
1645	1722
2424	2082
1719	2272
149	1815
2510	3102
242	1759
1230	2239
3230	1246
2396	3117
2362	1106
2259	941
788	2465
1679	3034
690	357
2611	2756
1910	1113
886	546
882	2236
104	3274
2626	474
3070	1806
2644	2620
2433	1530
905	2344
2710	1641
1260	1112
2427	2260
1644	2344
3262	1804
1483	2087
772	2464
975	2332
3199	988
3051	2181
1278	2563
2894	2256
3266	164
2906	2710
2435	148
1784	843
926	1919
2981	1566
3125	696
3184	1332
3190	1499
1109	323
1256	2182
2311	724
1701	1402
12	2304
348	2071
1946	3192
2511	2792
2408	1560
3157	240
1748	2554
1583	1417
2860	674
749	355
2449	3057
2933	299
1167	296
2919	2771
3227	2032
675	183
2357	1875
2706	3260
793	1263
3069	876
2180	2880
1255	2380
881	2373
1364	114
105	200
462	1896
2608	1680
205	1885
1439	1955
802	3269
1177	2894
2594	2121
1686	1528
3181	150
900	769
1982	113
1981	925
1784	1520
784	1035
1960	1945
1673	1783
1347	1918
204	1715
1853	1526
2764	593
1562	842
3132	3034
760	65
3142	1827
2456	1617
135	706
906	2905
2313	900
696	46
2241	2026
1286	1752
2668	1210
1381	1037
2502	2537
2739	1626
3128	2793
2597	693
912	1095
3225	331
1899	1391
3293	1016
2319	613
1984	1489
1854	1545
502	1143
2434	838
1114	2010
229	2441
2121	2698
3029	1475
2607	2671
825	182
496	3282
645	2018
561	94
2197	2871
161	240
3154	1197
897	46
61	1461
2462	1954
1919	3110
2419	3069
1298	714
57	2670
1982	601
1381	2700
1750	837
3205	3223
438	983
144	202
2592	2409
174	2451
2957	3027
221	2490
2719	1992
2533	376
689	2414
3109	1950
966	1567
552	1060
68	206
464	207
1239	350
1229	2126
1024	272
3084	3170
1551	1772
2334	2145
891	851
619	2060
3017	267
1819	212
2548	3221
435	415
37	738
1992	755
2320	2964
1533	215
75	17
1229	2394
1157	1986
137	1524
2713	1166
1515	3022
127	2548
2056	2583
2542	1800
1739	1922
2306	538
142	1410
1708	723
2423	2397
3113	791
479	1163
1048	1364
2635	160
3144	1131
1989	75
2673	3248
669	3191
841	1371
606	284
445	2576
1834	3003
1275	2952
1146	2722
598	2447
3045	1823
1210	582
2283	1966
921	2228
2223	385
2440	2269
3088	2066
742	2967
1774	2362
2051	2127
187	1731
49	1583
1263	2219
462	448
657	698
1058	811
945	2864
1059	69
1466	1710
905	1169
44	1734
1404	2773
1610	3276
1298	634
681	1691
745	1777
2143	3139
583	388
2688	2476
1118	37
2742	1156
1715	1850
2631	48
3023	779
2361	175
2278	5
2774	1631
1655	2544
775	1426
2522	1324
2514	1900
3198	917
2117	103
278	3269
1281	1186
2004	2237
222	2749
1901	2283
2170	852
2343	2780
2913	2055
2038	640
2525	1298
1815	2536
3149	2493
3158	769
32	1818
767	2681
1355	2034
2639	2804
699	2631
1369	2807
305	1184
2439	2695
3068	2694
189	2425
1891	72
2550	1968
631	818
161	2657
1742	2628
2807	1361
878	944
2120	365
2802	1059
328	3152
4	2029
1905	2022
606	1635
2074	680
1883	2773
641	2092
443	1863
1945	509
408	2521
2727	1778
2342	1853
2290	1017
883	2941
1879	3130
672	1171
436	843
410	176
362	730
1953	188
674	464
1901	2594
228	652
2408	1909
1484	3245
2242	3081
339	1135
1613	413
2157	2046
2036	1367
2972	107
3160	2930
2214	2100
2291	2992
2887	2389
571	610
1315	2745
1945	513
1831	871
3198	270
1655	1555
44	295
1910	3045
1952	2476
756	676
2983	1434
1514	1874
245	1441
3179	177
1959	353
307	2053
240	1298
865	2727
2811	1144
1593	203
2219	3275
3295	788
2222	1810
1671	643
125	1534
863	2816
2216	2446
2444	2780
813	3108
1260	992
1905	418
3080	1553
2907	1540
139	267
1298	2693
2141	2656
1036	1302
2596	1132
30	787
1905	2680
412	544
246	2251
2894	524
3019	2887
1268	3008
98	2345
2513	183
995	322
2611	1084
2506	917
1430	1515
1399	2893
771	3281
3047	1544
2486	880
588	2169
1237	3158
1630	2353
817	981
1209	3016
370	3178
517	1031
1356	652
480	2175
2037	2948
1520	2003
2883	2526
1937	3292
3235	2879
1526	813
2493	2135
225	3150
334	1893
1813	1262
2560	3065
1519	2125
1347	1854
1413	677
2030	1852
1123	2315
2336	722
2399	1654
1792	2486
3211	1962
2355	2295
2199	2056
1582	256
913	2831
2623	2980
1446	1405
2730	2033
865	2350
948	568
1756	1421
144	2930
2491	3093
867	285
296	1154
2515	2679
3287	406
1044	816
1989	2840
2830	91
1642	1319
810	272
2517	2826
831	3256
2856	1133
2561	2136
2563	2431
45	1231
2407	3228
228	541
1734	1461
1713	712
777	3267
2255	1939
2143	2699
2123	2707
2070	2919
1144	311
2385	1979
1189	1117
3294	1910
2116	1470
2722	1410
525	214
1034	1808
1149	770
2661	266
1851	1655
766	1916
3048	2529
943	2974
1557	3005
834	1194
1283	1722
2095	2318
2900	54
3200	885
1695	2609
208	928
1663	48
920	199
398	2392
1714	1464
140	2080
983	1640
3241	3292
1553	416
803	3226
3183	1802
2687	434
2974	997
2671	924
970	1807
1527	2
1532	1603
968	2951
1967	2326
3025	1331
2923	2762
543	2025
2204	2627
1189	909
305	2702
2713	269
2539	1897
2309	2159
933	244
117	3118
2227	3124
2948	407
170	983
100	2969
63	2810
1057	2750
2378	2592
718	315
947	1517
1900	1601
2989	2418
2703	3206
2290	1511
1904	2239
578	820
2472	1825
442	2910
1255	2635
2265	2624
902	2919
2502	2314
1000	2405
2830	410
1168	2976
937	2648
404	1069
1559	2156
2499	105
146	3158
454	1820
1715	543
1426	1528
1446	2080
1646	2564
153	2004
2887	2016
3212	1678
1908	805
135	2667
2140	957
3206	419
1808	1556
391	1704
2177	34
1537	3023
2380	1730
2989	1638
1266	1275
2075	626
2074	789
2032	630
3275	3150
991	55
1843	2547
345	246
824	82
314	1183
2706	1464
1603	2711
1876	2655
393	1066
623	308
412	2807
804	1650
2254	963
1999	719
835	535
3198	1262
2604	1154
2091	3071
757	1845
1475	1210
542	359
1472	2359
1268	2575
2610	2099
22	845
914	1799
2901	1446
2902	1541
624	677
2172	2053
30	2972
2362	2523
326	936
2867	2456
1456	2465
1471	509
2831	2951
2913	3187
1931	763
826	998
1513	2452
445	1739
1561	1553
1254	2846
2318	1184
3170	1540
1747	1053
1815	212
897	455
1285	2065
3085	2611
2246	2860
2742	3138
768	1295
1568	951
2451	3201
788	2058
195	1216
1937	1530
1183	2638
1859	999
1260	1437
2198	1944
835	2112
1084	980
1877	3186
1996	802
3164	2203
133	1934
1866	1059
1797	323
2450	732
1222	3240
1896	52
2371	1000
1129	2075
615	1820
2023	3200
2535	2466
1299	831
1145	1436
1198	638
137	3218
2566	674
2608	632
2633	510
108	2
3139	112
1573	389
1437	1464
2677	298
1887	1024
2737	2510
2034	432
1949	2952
2502	1425
2291	1515
2272	633
1472	1498
699	488
331	3204
2573	3047
714	1759
1747	314
1512	1868
1953	2724
1597	788
2532	1874
835	2988
2712	2550
2154	621
2069	1397
2215	1645
1527	1780
1653	893
3224	3139
1155	1347
2288	1420
2158	3123
2111	1482
1336	901
2312	390
303	1033
749	2605
2690	763
1090	2485
458	902
1436	3052
1536	2718
3263	1369
1824	2366
2350	2743
2017	1669
693	2838
3245	1575
1812	210
673	1008
1564	2524
1119	1348
1919	2762
2466	2194
374	1696
2149	2736
1340	1481
832	8
592	2032
3220	524
2535	400
3035	1741
2371	3094
2959	1806
521	1991
147	1549
430	3169
2871	268
2173	2827
1192	257
2178	93
2612	2526
1934	370
2340	1557
3016	2454
2180	2632
410	1470
2325	423
173	2490
440	3128
2344	2945
1929	246
2147	1606
1237	2995
3233	2939
791	1321
1938	23
2960	2214
2176	1159
1800	2243
2869	2489
2639	2150
1697	2366
206	450
3165	645
1296	1775
994	20
1928	393
2929	1596
343	971
3216	1731
3173	1050
1110	594
3110	349
794	1125
3033	1661
2071	887
2643	2155
383	1350
2325	127
960	47
1413	1906
498	517
1760	1534
801	1889
546	3280
2076	188
2156	2234
1255	2589
3167	3176
589	717
3053	1489
2369	2949
2938	1278
483	924
2321	1860
1010	2045
1863	894
1797	2344
996	902
2138	1124
540	3039
819	3056
3229	1143
973	3147
1948	3257
2844	2687
800	2032
2580	2455
691	645
628	813
443	2259
2601	1391
2225	956
1342	2411
1753	1247
1206	2382
405	2464
1873	880
634	177
1847	2113
1970	962
2961	2400
1943	1937
1314	2713
209	1192
742	3265
1935	1603
1836	1573
3110	536
1263	1339
1007	2524
1961	1937
2609	1376
260	1929
653	1195
861	554
877	580
1174	1932
19	2047
2752	1746
2758	2845
1226	1025
1833	2515
392	2658
3154	1304
768	2853
313	2050
47	2272
2885	1474
438	683
1534	704
1845	297
3237	86
1960	3001
3045	2694
2649	461
2285	839
2044	1791
1687	1599
843	2241
2426	780
859	2061
216	1039
2901	37
1780	919
252	772
1524	1297
3114	703
1041	1010
1079	112
143	3139
248	457
3194	3188
2358	1311
1109	2001
3175	2329
649	959
2627	318
1687	367
1611	1737
2811	2517
603	2427
2111	1397
298	2690
2070	1644
1917	2472
1783	224
426	3045
2406	2019
3116	2624
766	2928
215	744
1896	1941
472	387
2632	3123
2093	3099
499	180
2600	618
1754	58
2661	2816
1724	373
1300	824
2405	72
2799	1307
560	1744
608	816
1354	1754
1854	3130
1198	2665
2143	2695
2922	756
1461	2351
3247	3086
380	714
1827	2324
919	3285
1126	2644
3161	2335
1170	1968
595	525
2212	1036
1383	2442
1394	2116
2441	228
133	2171
46	2171
974	2232
2511	2625
39	2158
1021	688
2807	321
2100	3092
392	3056
2086	1143
1139	335
2950	1378
1121	1018
1376	2097
357	248
974	1060
2815	743
1257	1838
1997	932
2627	2966
1450	2860
379	502
457	56
1984	2458
1531	1475
653	2494
1051	1622
1011	2125
1259	1445
1188	576
1696	621
2269	3115
361	639
597	1034
2627	644
3134	779
2106	2533
969	840
677	605
3018	1234
2607	1981
3111	836
661	112
318	1052
1749	2433
1466	1929
2537	728
1948	1094
653	2179
2103	3067
1891	2136
627	728
2311	2592
2834	1153
5	1941
778	1310
813	2537
3041	2295
2123	537
1294	504
1715	1783
126	383
981	535
786	780
1771	662
2355	3004
3041	635
1217	191
2641	1288
2085	2240
2655	3218
933	2449
400	2180
990	899
2526	1361
253	2429
59	1366
1816	424
3163	706
938	741
2995	3035
1142	3003
3278	546
2237	2807
1998	1150
307	2579
907	851
2775	2527
1050	762
3281	1053
1074	3249
1774	649
174	1130
